#name_w_spin,Oxidation,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-chi-0-ax,f-chi-1-ax,f-chi-2-ax,f-chi-3-ax,f-Z-0-ax,f-Z-1-ax,f-Z-2-ax,f-Z-3-ax,f-I-0-ax,f-I-1-ax,f-I-2-ax,f-I-3-ax,f-T-0-ax,f-T-1-ax,f-T-2-ax,f-T-3-ax,f-S-0-ax,f-S-1-ax,f-S-2-ax,f-S-3-ax,f-chi-0-eq,f-chi-1-eq,f-chi-2-eq,f-chi-3-eq,f-Z-0-eq,f-Z-1-eq,f-Z-2-eq,f-Z-3-eq,f-I-0-eq,f-I-1-eq,f-I-2-eq,f-I-3-eq,f-T-0-eq,f-T-1-eq,f-T-2-eq,f-T-3-eq,f-S-0-eq,f-S-1-eq,f-S-2-eq,f-S-3-eq,lc-chi-0-ax,lc-chi-1-ax,lc-chi-2-ax,lc-chi-3-ax,lc-Z-0-ax,lc-Z-1-ax,lc-Z-2-ax,lc-Z-3-ax,lc-I-1-ax,lc-I-2-ax,lc-I-3-ax,lc-T-0-ax,lc-T-1-ax,lc-T-2-ax,lc-T-3-ax,lc-S-0-ax,lc-S-1-ax,lc-S-2-ax,lc-S-3-ax,lc-chi-0-eq,lc-chi-1-eq,lc-chi-2-eq,lc-chi-3-eq,lc-Z-0-eq,lc-Z-1-eq,lc-Z-2-eq,lc-Z-3-eq,lc-I-1-eq,lc-I-2-eq,lc-I-3-eq,lc-T-0-eq,lc-T-1-eq,lc-T-2-eq,lc-T-3-eq,lc-S-0-eq,lc-S-1-eq,lc-S-2-eq,lc-S-3-eq,D_lc-chi-1-ax,D_lc-chi-2-ax,D_lc-chi-3-ax,D_lc-Z-1-ax,D_lc-Z-2-ax,D_lc-Z-3-ax,D_lc-T-1-ax,D_lc-T-2-ax,D_lc-T-3-ax,D_lc-S-1-ax,D_lc-S-2-ax,D_lc-S-3-ax,D_lc-chi-1-eq,D_lc-chi-2-eq,D_lc-chi-3-eq,D_lc-Z-1-eq,D_lc-Z-2-eq,D_lc-Z-3-eq,D_lc-T-1-eq,D_lc-T-2-eq,D_lc-T-3-eq,D_lc-S-1-eq,D_lc-S-2-eq,D_lc-S-3-eq,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-2-all,mc-I-3-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all
mn_3_misc_misc_misc_misc_misc_water,3,207.7491,403.8010,699.0750,734.6810,1311.0000,2952.0000,3652.0000,4040.0000,34.0000,66.0000,116.0000,110.0000,182.0000,408.0000,456.0000,560.0000,13.5338,33.9098,48.5960,53.5230,29.1401,47.4700,45.9265,16.8300,95.0000,118.0000,61.0000,18.0000,4.5000,7.0000,8.0000,3.0000,15.0000,26.0000,14.0000,3.0000,1.4829,2.5499,1.9730,0.8547,36.7666,64.6680,82.1730,33.6600,124.0000,204.0000,120.0000,36.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0194,3.6722,1.7094,9.1680,11.4440,3.2512,8.4150,50.0000,29.0000,18.0000,9.0000,1.5000,0.5000,1.5000,2.5000,3.0000,2.0000,1.5000,0.5629,0.5589,0.2964,0.4274,6.5025,7.7520,6.5025,16.8300,36.0000,42.0000,36.0000,18.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5929,0.5775,0.5929,0.8547,0.9950,0.0000,0.5250,6.5000,0.0000,7.5000,0.5000,-1.5000,0.0000,0.3700,0.0000,0.6000,-0.4900,0.0000,1.0500,-1.0000,0.0000,15.0000,-1.0000,-3.0000,0.0000,0.0200,0.0000,1.2000,2.4025,25.0945,30.3800,19.7625,625.0000,950.0000,925.0000,750.0000,7.0000,5.0000,78.0000,72.0000,120.0000,1.9321,6.3662,6.2411,5.3515,-6.8900,-8.7500,-5.0000,112.0000,138.0000,95.0000,23.0000,30.0000,10.0000,3.7600,5.2400,3.1000
mn_3_misc_misc_misc_misc_phosphine_phosphine,3,188.1011,361.6860,642.3622,785.9256,1577.0000,3696.0000,4514.0000,4500.0000,33.0000,64.0000,118.0000,132.0000,182.0000,432.0000,524.0000,608.0000,13.6367,35.2400,53.2644,60.3616,19.3161,28.9080,29.0400,0.0000,228.0000,90.0000,6.0000,0.0000,4.0000,6.0000,6.0000,0.0000,12.0000,18.0000,6.0000,0.0000,1.5343,2.3532,0.8214,0.0000,36.7666,64.6680,82.1730,33.6600,124.0000,204.0000,120.0000,36.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0194,3.6722,1.7094,4.7961,14.4540,0.0000,0.0000,225.0000,45.0000,0.0000,0.0000,3.0000,0.0000,0.0000,9.0000,9.0000,0.0000,0.0000,1.1236,1.1766,0.0000,0.0000,6.5025,7.7520,6.5025,16.8300,36.0000,42.0000,36.0000,18.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5929,0.5775,0.5929,0.8547,-0.0300,0.0000,0.0000,42.0000,0.0000,0.0000,6.0000,0.0000,0.0000,2.0700,0.0000,0.0000,-0.4900,0.0000,1.0500,-1.0000,0.0000,15.0000,-1.0000,-3.0000,0.0000,0.0200,0.0000,1.2000,2.4025,22.5990,39.3080,15.8100,625.0000,1350.0000,850.0000,600.0000,10.0000,4.0000,96.0000,84.0000,96.0000,1.9321,7.2280,7.2558,4.2812,-5.2800,-9.8600,-4.0000,96.0000,216.0000,76.0000,20.0000,46.0000,8.0000,3.1400,8.6800,2.4800
mn_3_misc_misc_misc_misc_water_water,3,192.4961,372.1640,655.0772,759.6936,1253.0000,2880.0000,3412.0000,3504.0000,31.0000,60.0000,106.0000,112.0000,166.0000,384.0000,446.0000,520.0000,12.1815,30.8596,44.8650,49.2976,21.5136,30.2720,9.6800,0.0000,66.0000,32.0000,2.0000,0.0000,3.0000,4.0000,2.0000,0.0000,6.0000,8.0000,2.0000,0.0000,0.8067,1.0804,0.2738,0.0000,36.7666,64.6680,82.1730,33.6600,124.0000,204.0000,120.0000,36.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0194,3.6722,1.7094,11.8336,15.1360,0.0000,0.0000,64.0000,16.0000,0.0000,0.0000,2.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.5329,0.5402,0.0000,0.0000,6.5025,7.7520,6.5025,16.8300,36.0000,42.0000,36.0000,18.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5929,0.5775,0.5929,0.8547,2.4800,0.0000,0.0000,14.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.7200,0.0000,0.0000,-0.4900,0.0000,1.0500,-1.0000,0.0000,15.0000,-1.0000,-3.0000,0.0000,0.0200,0.0000,1.2000,2.4025,26.4740,32.4880,15.8100,625.0000,1000.0000,800.0000,600.0000,8.0000,4.0000,84.0000,72.0000,96.0000,1.9321,6.3106,6.2272,4.2812,-7.7800,-8.5600,-4.0000,110.0000,168.0000,76.0000,22.0000,36.0000,8.0000,3.8000,6.6400,2.4800
mn_3_misc_misc_water_water_water_water,3,161.9901,308.8900,571.8342,824.2436,1137.0000,2736.0000,2956.0000,2312.0000,25.0000,48.0000,86.0000,116.0000,134.0000,336.0000,432.0000,440.0000,9.4769,24.7592,37.4126,40.8516,36.7666,64.6680,82.1730,33.6600,124.0000,204.0000,120.0000,36.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0194,3.6722,1.7094,21.5136,30.2720,9.6800,0.0000,66.0000,32.0000,2.0000,0.0000,3.0000,4.0000,2.0000,0.0000,6.0000,8.0000,2.0000,0.0000,0.8067,1.0804,0.2738,0.0000,6.5025,7.7520,6.5025,16.8300,36.0000,42.0000,36.0000,18.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5929,0.5775,0.5929,0.8547,11.8336,15.1360,0.0000,0.0000,64.0000,16.0000,0.0000,0.0000,2.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.5329,0.5402,0.0000,0.0000,-0.4900,0.0000,1.0500,-1.0000,0.0000,15.0000,-1.0000,-3.0000,0.0000,0.0200,0.0000,1.2000,2.4800,0.0000,0.0000,14.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.7200,0.0000,0.0000,2.4025,29.2330,36.7040,7.9050,625.0000,1100.0000,550.0000,300.0000,10.0000,2.0000,96.0000,72.0000,48.0000,1.9321,6.1994,6.1994,2.1406,-9.5600,-8.1800,-2.0000,106.0000,228.0000,38.0000,20.0000,48.0000,4.0000,3.8800,9.4400,1.2400
mn_3_phosphine_phosphine_phosphine_phosphine_ammonia_ammonia,3,127.1901,241.8920,479.5580,979.4400,1641.0000,4144.0000,5414.0000,2220.0000,25.0000,48.0000,102.0000,180.0000,150.0000,432.0000,732.0000,720.0000,10.0157,28.7000,50.7714,63.7140,23.7616,40.1280,29.0400,0.0000,52.0000,42.0000,6.0000,0.0000,4.0000,6.0000,6.0000,0.0000,12.0000,18.0000,6.0000,0.0000,0.9732,1.6650,0.8214,0.0000,19.3161,28.9080,29.0400,0.0000,228.0000,90.0000,6.0000,0.0000,4.0000,6.0000,6.0000,0.0000,12.0000,18.0000,6.0000,0.0000,1.5343,2.3532,0.8214,0.0000,9.2416,20.0640,0.0000,0.0000,49.0000,21.0000,0.0000,0.0000,3.0000,0.0000,0.0000,9.0000,9.0000,0.0000,0.0000,0.5625,0.8325,0.0000,0.0000,4.7961,14.4540,0.0000,0.0000,225.0000,45.0000,0.0000,0.0000,3.0000,0.0000,0.0000,9.0000,9.0000,0.0000,0.0000,1.1236,1.1766,0.0000,0.0000,2.5200,0.0000,0.0000,18.0000,0.0000,0.0000,6.0000,0.0000,0.0000,1.1400,0.0000,0.0000,-0.0300,0.0000,0.0000,42.0000,0.0000,0.0000,6.0000,0.0000,0.0000,2.0700,0.0000,0.0000,2.4025,23.0020,61.3800,0.0000,625.0000,1850.0000,450.0000,0.0000,18.0000,0.0000,144.0000,108.0000,0.0000,1.9321,7.9786,9.2574,0.0000,-5.5400,-11.7000,0.0000,76.0000,432.0000,0.0000,12.0000,90.0000,0.0000,2.6000,18.3600,0.0000
mn_3_phosphine_phosphine_phosphine_phosphine_chloride_chloride,3,99.6381,162.3800,386.2508,680.5920,2115.0000,5060.0000,7982.0000,1896.0000,19.0000,36.0000,78.0000,120.0000,114.0000,312.0000,426.0000,336.0000,10.0295,26.7044,47.8626,45.8208,9.9856,0.0000,0.0000,0.0000,289.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9801,0.0000,0.0000,0.0000,19.3161,28.9080,29.0400,0.0000,228.0000,90.0000,6.0000,0.0000,4.0000,6.0000,6.0000,0.0000,12.0000,18.0000,6.0000,0.0000,1.5343,2.3532,0.8214,0.0000,9.9856,0.0000,0.0000,0.0000,289.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9801,0.0000,0.0000,0.0000,4.7961,14.4540,0.0000,0.0000,225.0000,45.0000,0.0000,0.0000,3.0000,0.0000,0.0000,9.0000,9.0000,0.0000,0.0000,1.1236,1.1766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0300,0.0000,0.0000,42.0000,0.0000,0.0000,6.0000,0.0000,0.0000,2.0700,0.0000,0.0000,2.4025,23.3740,40.9200,0.0000,625.0000,2350.0000,300.0000,0.0000,12.0000,0.0000,108.0000,72.0000,0.0000,1.9321,8.6458,6.1716,0.0000,-5.7800,-7.8000,0.0000,56.0000,288.0000,0.0000,18.0000,60.0000,0.0000,2.1200,12.2400,0.0000
mn_3_phosphine_phosphine_phosphine_phosphine_hydrogensulfide_hydrogensulfide,3,112.3397,204.1920,405.9092,818.9280,2053.0000,5088.0000,7880.0000,2456.0000,23.0000,44.0000,90.0000,160.0000,134.0000,384.0000,622.0000,584.0000,10.6977,29.8904,53.1540,61.9232,16.3364,22.7040,9.6800,0.0000,258.0000,64.0000,2.0000,0.0000,3.0000,4.0000,2.0000,0.0000,6.0000,8.0000,2.0000,0.0000,1.3142,1.5096,0.2738,0.0000,19.3161,28.9080,29.0400,0.0000,228.0000,90.0000,6.0000,0.0000,4.0000,6.0000,6.0000,0.0000,12.0000,18.0000,6.0000,0.0000,1.5343,2.3532,0.8214,0.0000,6.6564,11.3520,0.0000,0.0000,256.0000,32.0000,0.0000,0.0000,2.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,1.0404,0.7548,0.0000,0.0000,4.7961,14.4540,0.0000,0.0000,225.0000,45.0000,0.0000,0.0000,3.0000,0.0000,0.0000,9.0000,9.0000,0.0000,0.0000,1.1236,1.1766,0.0000,0.0000,0.7600,0.0000,0.0000,30.0000,0.0000,0.0000,2.0000,0.0000,0.0000,1.3000,0.0000,0.0000,-0.0300,0.0000,0.0000,42.0000,0.0000,0.0000,6.0000,0.0000,0.0000,2.0700,0.0000,0.0000,2.4025,21.5760,54.5600,0.0000,625.0000,2300.0000,400.0000,0.0000,16.0000,0.0000,132.0000,96.0000,0.0000,1.9321,8.7292,8.2288,0.0000,-4.6200,-10.4000,0.0000,58.0000,384.0000,0.0000,14.0000,80.0000,0.0000,2.0600,16.3200,0.0000
mn_3_phosphine_phosphine_phosphine_phosphine_misc_misc,3,153.2001,287.9340,541.1042,836.8356,1785.0000,4368.0000,5776.0000,3888.0000,29.0000,56.0000,110.0000,156.0000,166.0000,432.0000,612.0000,648.0000,12.3873,33.5200,54.8714,64.6436,36.7666,64.6680,82.1730,33.6600,124.0000,204.0000,120.0000,36.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0194,3.6722,1.7094,19.3161,28.9080,29.0400,0.0000,228.0000,90.0000,6.0000,0.0000,4.0000,6.0000,6.0000,0.0000,12.0000,18.0000,6.0000,0.0000,1.5343,2.3532,0.8214,0.0000,6.5025,7.7520,6.5025,16.8300,36.0000,42.0000,36.0000,18.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5929,0.5775,0.5929,0.8547,4.7961,14.4540,0.0000,0.0000,225.0000,45.0000,0.0000,0.0000,3.0000,0.0000,0.0000,9.0000,9.0000,0.0000,0.0000,1.1236,1.1766,0.0000,0.0000,-0.4900,0.0000,1.0500,-1.0000,0.0000,15.0000,-1.0000,-3.0000,0.0000,0.0200,0.0000,1.2000,-0.0300,0.0000,0.0000,42.0000,0.0000,0.0000,6.0000,0.0000,0.0000,2.0700,0.0000,0.0000,2.4025,21.4830,50.3440,7.9050,625.0000,1800.0000,650.0000,300.0000,14.0000,2.0000,120.0000,96.0000,48.0000,1.9321,8.0342,8.2566,2.1406,-4.5600,-10.7800,-2.0000,78.0000,324.0000,38.0000,16.0000,68.0000,4.0000,2.5600,13.5200,1.2400
mn_3_phosphine_phosphine_phosphine_phosphine_phosphine_chloride,3,108.9686,188.2810,412.6260,786.7200,2054.0000,5050.0000,7830.0000,2310.0000,22.0000,42.0000,90.0000,150.0000,132.0000,372.0000,570.0000,510.0000,10.5837,29.2522,52.5020,58.0530,14.6509,14.4540,14.5200,0.0000,258.5000,45.0000,3.0000,0.0000,2.5000,3.0000,3.0000,0.0000,6.0000,9.0000,3.0000,0.0000,1.2572,1.1766,0.4107,0.0000,19.3161,28.9080,29.0400,0.0000,228.0000,90.0000,6.0000,0.0000,4.0000,6.0000,6.0000,0.0000,12.0000,18.0000,6.0000,0.0000,1.5343,2.3532,0.8214,0.0000,7.3909,7.2270,0.0000,0.0000,257.0000,22.5000,0.0000,0.0000,1.5000,0.0000,0.0000,4.5000,4.5000,0.0000,0.0000,1.0518,0.5883,0.0000,0.0000,4.7961,14.4540,0.0000,0.0000,225.0000,45.0000,0.0000,0.0000,3.0000,0.0000,0.0000,9.0000,9.0000,0.0000,0.0000,1.1236,1.1766,0.0000,0.0000,-0.0150,0.0000,0.0000,21.0000,0.0000,0.0000,3.0000,0.0000,0.0000,1.0350,0.0000,0.0000,-0.0300,0.0000,0.0000,42.0000,0.0000,0.0000,6.0000,0.0000,0.0000,2.0700,0.0000,0.0000,2.4025,21.8705,51.1500,0.0000,625.0000,2300.0000,375.0000,0.0000,15.0000,0.0000,126.0000,90.0000,0.0000,1.9321,8.7431,7.7145,0.0000,-4.8100,-9.7500,0.0000,58.0000,360.0000,0.0000,15.0000,75.0000,0.0000,2.0500,15.3000,0.0000
mn_3_phosphine_phosphine_phosphine_phosphine_phosphine_hydrogensulfide,3,115.3194,209.1870,423.2440,844.8000,2023.0000,5064.0000,7782.0000,2580.0000,24.0000,46.0000,96.0000,170.0000,142.0000,408.0000,676.0000,650.0000,10.9178,30.8452,55.1510,66.2300,17.8263,25.8060,19.3600,0.0000,243.0000,77.0000,4.0000,0.0000,3.5000,5.0000,4.0000,0.0000,9.0000,13.0000,4.0000,0.0000,1.4243,1.9314,0.5476,0.0000,19.3161,28.9080,29.0400,0.0000,228.0000,90.0000,6.0000,0.0000,4.0000,6.0000,6.0000,0.0000,12.0000,18.0000,6.0000,0.0000,1.5343,2.3532,0.8214,0.0000,5.7263,12.9030,0.0000,0.0000,240.5000,38.5000,0.0000,0.0000,2.5000,0.0000,0.0000,6.5000,6.5000,0.0000,0.0000,1.0820,0.9657,0.0000,0.0000,4.7961,14.4540,0.0000,0.0000,225.0000,45.0000,0.0000,0.0000,3.0000,0.0000,0.0000,9.0000,9.0000,0.0000,0.0000,1.1236,1.1766,0.0000,0.0000,0.3650,0.0000,0.0000,36.0000,0.0000,0.0000,4.0000,0.0000,0.0000,1.6850,0.0000,0.0000,-0.0300,0.0000,0.0000,42.0000,0.0000,0.0000,6.0000,0.0000,0.0000,2.0700,0.0000,0.0000,2.4025,20.9715,57.9700,0.0000,625.0000,2275.0000,425.0000,0.0000,17.0000,0.0000,138.0000,102.0000,0.0000,1.9321,8.7848,8.7431,0.0000,-4.2300,-11.0500,0.0000,59.0000,408.0000,0.0000,13.0000,85.0000,0.0000,2.0200,17.3400,0.0000
mn_3_phosphine_phosphine_phosphine_phosphine_phosphine_misc,3,135.7496,251.0580,490.8640,854.6010,1889.0000,4704.0000,6650.0000,3366.0000,27.0000,52.0000,106.0000,168.0000,158.0000,432.0000,668.0000,680.0000,11.7626,32.6600,55.9272,67.4110,28.0414,46.7880,55.6065,16.8300,176.0000,147.0000,63.0000,18.0000,5.0000,8.0000,10.0000,3.0000,18.0000,31.0000,16.0000,3.0000,1.8466,3.1863,2.2468,0.8547,19.3161,28.9080,29.0400,0.0000,228.0000,90.0000,6.0000,0.0000,4.0000,6.0000,6.0000,0.0000,12.0000,18.0000,6.0000,0.0000,1.5343,2.3532,0.8214,0.0000,5.6493,11.1030,3.2512,8.4150,130.5000,43.5000,18.0000,9.0000,2.0000,0.5000,1.5000,5.0000,5.5000,2.0000,1.5000,0.8583,0.8771,0.2964,0.4274,4.7961,14.4540,0.0000,0.0000,225.0000,45.0000,0.0000,0.0000,3.0000,0.0000,0.0000,9.0000,9.0000,0.0000,0.0000,1.1236,1.1766,0.0000,0.0000,-0.2600,0.0000,0.5250,20.5000,0.0000,7.5000,2.5000,-1.5000,0.0000,1.0450,0.0000,0.6000,-0.0300,0.0000,0.0000,42.0000,0.0000,0.0000,6.0000,0.0000,0.0000,2.0700,0.0000,0.0000,2.4025,20.9250,55.8620,3.9525,625.0000,2025.0000,550.0000,150.0000,16.0000,1.0000,132.0000,102.0000,24.0000,1.9321,8.4373,8.7570,1.0703,-4.2000,-11.2400,-1.0000,69.0000,378.0000,19.0000,14.0000,79.0000,2.0000,2.2700,15.9400,0.6200
mn_3_phosphine_phosphine_phosphine_phosphine_phosphine_phosphine,3,118.2991,214.1820,440.8830,867.2400,1993.0000,5040.0000,7686.0000,2700.0000,25.0000,48.0000,102.0000,180.0000,150.0000,432.0000,732.0000,720.0000,11.1379,31.8000,57.1512,70.5960,19.3161,28.9080,29.0400,0.0000,228.0000,90.0000,6.0000,0.0000,4.0000,6.0000,6.0000,0.0000,12.0000,18.0000,6.0000,0.0000,1.5343,2.3532,0.8214,0.0000,19.3161,28.9080,29.0400,0.0000,228.0000,90.0000,6.0000,0.0000,4.0000,6.0000,6.0000,0.0000,12.0000,18.0000,6.0000,0.0000,1.5343,2.3532,0.8214,0.0000,4.7961,14.4540,0.0000,0.0000,225.0000,45.0000,0.0000,0.0000,3.0000,0.0000,0.0000,9.0000,9.0000,0.0000,0.0000,1.1236,1.1766,0.0000,0.0000,4.7961,14.4540,0.0000,0.0000,225.0000,45.0000,0.0000,0.0000,3.0000,0.0000,0.0000,9.0000,9.0000,0.0000,0.0000,1.1236,1.1766,0.0000,0.0000,-0.0300,0.0000,0.0000,42.0000,0.0000,0.0000,6.0000,0.0000,0.0000,2.0700,0.0000,0.0000,-0.0300,0.0000,0.0000,42.0000,0.0000,0.0000,6.0000,0.0000,0.0000,2.0700,0.0000,0.0000,2.4025,20.3670,61.3800,0.0000,625.0000,2250.0000,450.0000,0.0000,18.0000,0.0000,144.0000,108.0000,0.0000,1.9321,8.8404,9.2574,0.0000,-3.8400,-11.7000,0.0000,60.0000,432.0000,0.0000,12.0000,90.0000,0.0000,1.9800,18.3600,0.0000
mn_3_phosphine_phosphine_phosphine_phosphine_phosphine_water,3,120.4966,219.4210,442.0780,901.5600,1831.0000,4632.0000,6582.0000,2340.0000,24.0000,46.0000,96.0000,170.0000,142.0000,408.0000,676.0000,650.0000,10.4103,29.6098,52.0770,63.0110,20.4149,29.5900,19.3600,0.0000,147.0000,61.0000,4.0000,0.0000,3.5000,5.0000,4.0000,0.0000,9.0000,13.0000,4.0000,0.0000,1.1705,1.7168,0.5476,0.0000,19.3161,28.9080,29.0400,0.0000,228.0000,90.0000,6.0000,0.0000,4.0000,6.0000,6.0000,0.0000,12.0000,18.0000,6.0000,0.0000,1.5343,2.3532,0.8214,0.0000,8.3148,14.7950,0.0000,0.0000,144.5000,30.5000,0.0000,0.0000,2.5000,0.0000,0.0000,6.5000,6.5000,0.0000,0.0000,0.8283,0.8584,0.0000,0.0000,4.7961,14.4540,0.0000,0.0000,225.0000,45.0000,0.0000,0.0000,3.0000,0.0000,0.0000,9.0000,9.0000,0.0000,0.0000,1.1236,1.1766,0.0000,0.0000,1.2250,0.0000,0.0000,28.0000,0.0000,0.0000,4.0000,0.0000,0.0000,1.3950,0.0000,0.0000,-0.0300,0.0000,0.0000,42.0000,0.0000,0.0000,6.0000,0.0000,0.0000,2.0700,0.0000,0.0000,2.4025,22.3045,57.9700,0.0000,625.0000,2075.0000,425.0000,0.0000,17.0000,0.0000,138.0000,102.0000,0.0000,1.9321,8.3817,8.7431,0.0000,-5.0900,-11.0500,0.0000,67.0000,408.0000,0.0000,13.0000,85.0000,0.0000,2.3100,17.3400,0.0000
mn_3_phosphine_phosphine_water_water_water_water,3,127.0891,235.1380,464.4130,938.5200,1345.0000,3408.0000,3858.0000,1428.0000,21.0000,40.0000,78.0000,140.0000,118.0000,336.0000,520.0000,464.0000,8.2275,23.0392,38.1612,43.1864,19.3161,28.9080,29.0400,0.0000,228.0000,90.0000,6.0000,0.0000,4.0000,6.0000,6.0000,0.0000,12.0000,18.0000,6.0000,0.0000,1.5343,2.3532,0.8214,0.0000,21.5136,30.2720,9.6800,0.0000,66.0000,32.0000,2.0000,0.0000,3.0000,4.0000,2.0000,0.0000,6.0000,8.0000,2.0000,0.0000,0.8067,1.0804,0.2738,0.0000,4.7961,14.4540,0.0000,0.0000,225.0000,45.0000,0.0000,0.0000,3.0000,0.0000,0.0000,9.0000,9.0000,0.0000,0.0000,1.1236,1.1766,0.0000,0.0000,11.8336,15.1360,0.0000,0.0000,64.0000,16.0000,0.0000,0.0000,2.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.5329,0.5402,0.0000,0.0000,-0.0300,0.0000,0.0000,42.0000,0.0000,0.0000,6.0000,0.0000,0.0000,2.0700,0.0000,0.0000,2.4800,0.0000,0.0000,14.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.7200,0.0000,0.0000,2.4025,28.1170,47.7400,0.0000,625.0000,1550.0000,350.0000,0.0000,14.0000,0.0000,120.0000,84.0000,0.0000,1.9321,7.0056,7.2002,0.0000,-8.8400,-9.1000,0.0000,88.0000,336.0000,0.0000,16.0000,70.0000,0.0000,3.3000,14.2800,0.0000
mn_3_water_water_water_water_acetonitrile_acetonitrile,3,161.9901,306.9300,593.3060,844.7060,1137.0000,2812.0000,3022.0000,2228.0000,25.0000,48.0000,86.0000,116.0000,134.0000,336.0000,432.0000,440.0000,9.4769,24.7096,37.2566,40.7596,36.7666,62.1690,78.2040,40.1280,124.0000,192.0000,126.0000,42.0000,6.0000,10.0000,14.0000,6.0000,24.0000,44.0000,26.0000,6.0000,2.1590,4.0502,3.6858,1.6650,21.5136,30.2720,9.6800,0.0000,66.0000,32.0000,2.0000,0.0000,3.0000,4.0000,2.0000,0.0000,6.0000,8.0000,2.0000,0.0000,0.8067,1.0804,0.2738,0.0000,9.2416,7.7520,7.7520,20.0640,49.0000,42.0000,42.0000,21.0000,1.0000,1.0000,3.0000,1.0000,2.0000,4.0000,3.0000,0.5625,0.5775,0.5775,0.8325,11.8336,15.1360,0.0000,0.0000,64.0000,16.0000,0.0000,0.0000,2.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,0.5329,0.5402,0.0000,0.0000,0.4900,0.4900,2.5200,1.0000,1.0000,18.0000,-1.0000,-3.0000,0.0000,-0.0200,-0.0200,1.1400,2.4800,0.0000,0.0000,14.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.7200,0.0000,0.0000,2.4025,30.7520,35.1850,7.9050,625.0000,1150.0000,500.0000,300.0000,10.0000,2.0000,96.0000,72.0000,48.0000,1.9321,6.1438,6.2550,2.1406,-10.5400,-7.2000,-2.0000,104.0000,230.0000,38.0000,20.0000,48.0000,4.0000,3.9200,9.4000,1.2400
